customer_tweet_id,customer_text,amazon_reply,created_at
1272945,@AmazonHelp I requested for return my honor band 3 but my package not pick up and I contacted your customer care but I didn't get pick up,@417961 Apologies for the delay in the pickup. Please share your details here: https://t.co/GIJyeYqKE0 and I'll help. ^ZH,Mon Oct 16 07:09:56 +0000 2017
2127980,"@115821 could you please not use @3375. Stick with just USPS, UPS, and FedEX. Thanks!","@626476 Hi, Brenda! Thanks for reaching out. Are you having trouble with a delivery? We'd love to help! ^BL",Sat Nov 04 17:56:21 +0000 2017
2719470,@AmazonHelp @115850 pls help i have placed an order but still i have not received any order no on my no or on email pls help asap.,@763166 Apologies for the hassle. May I know if you have contacted our support team here: https://t.co/vlvfJr4nN9? ^BS,Mon Nov 20 08:01:41 +0000 2017
980691,@AmazonHelp 問い合わせ先が見つからず困っておりました。ありがとうございます。,@352525 とんでもないことでございます。どうぞよろしくお願いいたします。TN,Sat Oct 14 09:02:38 +0000 2017
2672272,Facing bad experience wid @115850 my odr getting delayed or cancel without any reason despite subscription of prime membership,@752406 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Tue Oct 31 10:55:24 +0000 2017
2460278,Hey @115821 I'd appreciate it if you would cancel my order for me😅😅😅😅😅😅😅,@704512 Thanks for reaching out to us! We don't have access to your account via Twitter. Please check here for returns/refunds: https://t.co/WYHOlCv0Ty ^MO,Sun Nov 26 18:40:07 +0000 2017
1605142,@AmazonHelp setting up a new echo dot and it won't accept my Canadian address and postal code for location.,@492403 Let's troubleshoot this in real time. Please call or chat with us here: https://t.co/8aLWUDKw7H ^BA,Sun Nov 05 02:00:10 +0000 2017
1445308,@AmazonHelp I wasn’t able to find the promo again or chose another book,"@455389 Have you tried reaching out directly to Audible regarding this? If not, click here: https://t.co/ZHxFfZRydG ^JA",Mon Oct 16 19:31:32 +0000 2017
714724,My signed copy of #TurtlesAllTheWayDown is not signed &amp; also the last 20 pages or so are glued together? @115821 wtf?,@290977 Sorry it arrived like this. Please get in touch with us directly to look into available options: https://t.co/wwV8Sk03wp ^CL,Tue Oct 10 23:37:27 +0000 2017
2882541,@AmazonHelp I can't see it anywhere at all.,"@799751 Hi Alana, when you click on the ""Track package"" button it will tell you which company delivered this. ^KK",Tue Nov 28 10:22:17 +0000 2017
1713805,沖縄で着る水着、１０月中旬に頼んだのに、その後に「この商品は11月4日からの配送です」って通知来て、終いには金曜日に輸送しましたって通知もきたのに、いまだに来ないってAmazonさん本当にやだ( ᐛ👐),"@519009 ご心配をおかけしております。お届け予定日を過ぎている場合、こちらからご連絡ください。https://t.co/J6YEizo6qC 
出品者が発送する商品の場合、出品者までご連絡ください。&gt; https://t.co/bpqWb4Zbe4 YM",Tue Nov 07 02:14:43 +0000 2017
1458046,@115821 when is it ever acceptable to leave a pkg here? https://t.co/0VQoEncOLE,@458408 I'm sorry your package was left there! Can you confirm who the carrier was for this delivery? https://t.co/Y5jpI9gRhE ^EZ,Thu Nov 02 20:29:26 +0000 2017
1117742,@AmazonHelp Oct 23rd,@383729 Thank you for the update. Is there a recent update from the carrier tracking? Late orders typically arrive the next day. ^GM,Tue Oct 24 04:53:10 +0000 2017
267329,@AmazonHelp amazon I ordered a package on September 14th and paid extra for shipping to get by the 18th. I still don't have the package!,@179725 I'm sorry we haven't delivered your package! What does the latest tracking show here https://t.co/Y5jpI9gRhE Keep us posted! ^LB,Thu Oct 05 23:52:44 +0000 2017
1066672,@AmazonHelp get this when trying to install flex any advice phone is Sony Xperia xz https://t.co/z77uOP8Azu,@371726 Uh-oh! Have you tried the troubleshooting steps listed here: https://t.co/RjydTNfpof Keep us posted! ^BN,Mon Oct 23 14:08:02 +0000 2017
2291167,@AmazonHelp そうさせて頂きますー！,@665470 お手数をおかけいたしますが、どうぞよろしくお願いいたします。HM,Sun Nov 12 10:28:00 +0000 2017
12540,"@AmazonHelp Message from Rahul from Social Media team.
Upon checking your order I see that issue is being handled by Executive Customer Relations team.","@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",Sun Oct 29 04:22:08 +0000 2017
1700072,@AmazonHelp keep getting error redeeming code message when im trying to redeem my sonic forces preorder code. Help?,@515557 This item is not released until November 7th. Please let us know if you're not able to redeem it after it is released. ^JS,Mon Nov 06 20:42:05 +0000 2017
1292068,If they’re ‘here for me’ I think @AmazonHelp have fallen down the same  black hole that my parcel appears to have fallen down. https://t.co/NnLWBSf3mj,"@422157 We want to make sure you receive your order. If it doesn't arrive by 21:00, we'd like to help here: https://t.co/JzP7hlA23B ^RA",Sat Nov 25 20:20:55 +0000 2017
2843648,@AmazonHelp hi. Is the amazon depot in Queensway Croydon an 'FBA' location? I just joined as a seller and live 15 mins away. I wonder if I can bring my stock in myself??,@568028 Hello! That is a great question! Let's take a closer look into this in real time with you here: https://t.co/UdPkT5azbL ^JZ,Mon Nov 27 17:35:41 +0000 2017
2586334,@AmazonHelp Both items shipped two days ago &amp; I have yet to receive them 😩,@732849 I'm sorry your items are taking longer than expected to arrive! What is the most recent tracking information state? You can check here: https://t.co/Y5jpI9gRhE ^BN,Fri Nov 17 00:46:44 +0000 2017
1702204,@115823 Have tried so hard to verify my account and nothing works. Please help.,"@224133 We're here to help! Are you having trouble signing in to your account? If so, are you receiving any error messages? ^RA",Mon Nov 06 21:28:28 +0000 2017
226177,@115850 My last product nt delivrd. No action frm #CustomerCare aftr many complaints. Will not use amazon again. Terrible #CustomerExperience,"@214943 Apologies, Sumana. I’d like to assist you. Please fill this form: https://t.co/cllwXc2HeK and I’ll contact you soon. ^NK",Thu Oct 12 17:39:09 +0000 2017
2983656,@121284  I am an Echo  owner. I am extremely frustrated and would like to be contacted by some senior software person. Otherwise I am compelled to return the product. My Amazon account ID is __email__ it will also have my mobile number.,"@132155 We're extremely sorry for the unpleasant experience. You may reach out to our support team using the link provided here: https://t.co/2t6DQoUmNZ. We'll be glad to help.
Please don't provide your details, we consider it to be personal information.^AR",Thu Nov 30 05:06:18 +0000 2017
818202,@AmazonHelp Consistently. I would really prefer actual dates to “guaranteed” ones. No matter the cost.,@314885 I understand your frustration. Are you noticing this trend with a certain carrier: https://t.co/q4LAMZ3tbE? ^GG,Wed Oct 18 01:35:10 +0000 2017
819504,Also @AmazonHelp - @134825 ist schon a bissl nervig vong zustellservice - null benachrichtigung und jetzt kann ich keinens shop auswählen 😞,@315209 Gerne kannst du dich mal an unseren Kundenservice wenden. So vong Überprüfung her: https://t.co/ohyvGrpvrY ^SK,Thu Oct 12 21:51:34 +0000 2017
438682,"promis j’arrête ! ou pas 😜
@120533 https://t.co/6Fiqg552Ys",@219240 😲 ! Une chose est certaine c'est qu'on n'arrêtera pas de vous fournir le meilleur service de notre part 😉 . ^BR,Tue Oct 10 18:00:55 +0000 2017
1881648,@120533 MaJ : remboursement de la part d'Amazon.,@561522 Contactez s'il vous plaît notre service client pour qu'ils vous aident via https://t.co/hgIrz98cdI,Wed Oct 18 10:48:08 +0000 2017
1447950,Hey @AmazonHelp  once again my package is delayed. 3rd time in a row.  Is prime really worth it if my packages never get here in 2 days??,"@456015 I'm so sorry for the wait! Do the orders have the same carrier in common? If so, who is it? https://t.co/Y5jpI9gRhE ^MH",Thu Nov 02 16:31:41 +0000 2017
667679,"@AmazonHelp Tengo cuenta en la tienda de Estados Unidos y de Mexico con el mismo correo, pero el banco solo me manda el mensaje como en la imagen anterior",@279150 Por este medio no tenemos acceso a tu cuenta Daniel. Por favor entra en contacto con nuestro Servicio al Cliente por este enlace: https://t.co/eJXKURvpr8  ^JJ,Thu Nov 23 03:57:04 +0000 2017
2358902,"@AmazonHelp Sent, now please don't hide between the DM.",@681274 A member from our team will be reaching out to you personally within 12 hours to further investigate your issue. ^FJ,Mon Nov 13 22:17:27 +0000 2017
651527,@115821 How come every time I send an email to cust. support I get an auto-reply that you will contact me soon and never do?,@274948 Sorry to hear it- Have you tried to reach us via phone or chat for faster response? ^NV,Tue Oct 31 11:50:31 +0000 2017
2841861,"@115850 Was recharging my Airtel mobile number using Amazon Pay Balance (405-4894189-9128347).After recharging,I received an email stating recharge failed, amount refunded as Gift Card + Amazon Pay Balance.But I didn't receive the refunds.
Please check the screenshots,
Kaushik https://t.co/BUZTR1AEnY","@790721 We're sorry to know about the issues with recharge, Kaushik. Please reach out to us, here: https://t.co/vlvfJr4nN9 and we'll check this for you. Please don’t provide your details as we consider them to be personal info. Our Twitter page is visible to public. ^YP",Mon Nov 27 16:45:44 +0000 2017
1322933,@AmazonHelp They're saying today before 9pm but its being delivered to a business address which closes at 6pm,@428736 It may be delivered before the close of your office. Please let us know if you do not receive your parcel. ^MW,Fri Oct 27 10:07:06 +0000 2017
2977461,@116313 アマゾンにお気に入り登録した商品、在庫切れが多いような？、仕方ないから他のショップで探して購入してるけど、在庫切れ入荷するのかしないのか表示対応してほしいな～。,@821161 商品の入荷予定についてはご案内しておりませんが、ご意見については社内にて共有させていただきます。今後もより便利にご利用いただけるよう努めてまいりますので、よろしくお願いいたします。在庫状況の表示についてはこちらも合わせてご参照ください。https://t.co/MhIMJ48HHX ET,Fri Nov 17 03:10:26 +0000 2017
557034,@AmazonHelp Updated. Check.,"@250065 We have sent a correspondence to your registered email account, kindly check. ^MJ",Sun Dec 03 01:13:22 +0000 2017
2855207,"@115833 @AmazonHelp Guten Abend, meine Alexa aktiviert sich in den letzten paar Tagen immer wieder von selbst ohne das irgendwer das Aktivierungswort sagt. Ist auch bei Bekannten so. Woran liegt das?","@199875 Normal meldet sie sich nur wenn sie gefragt wird, oder wenn jemand (auch der TV) ein ähnliches Wort ausspricht. Wie man das Aktivierungswort ändert, kannst du hier nachlesen: https://t.co/vyzB3gZe0T ^BL",Mon Nov 27 20:31:00 +0000 2017
504977,"Los de @AmazonHelp @116875 se la rifaron, de verdad son geniales. Hoy me llegó una maravillosa sorpresa. Nos hicieron sentir como superhéroes. Gracias, de verdad gracias. Son geniales.","@235770 ¡Hola, Héctor! De verdad, nos alegra demasiado que te haya gustado la sorpresa 🙈😍 Tu satisfacción, es nuestro mayor premio, ¡linda tarde! ^LC",Fri Dec 01 20:41:44 +0000 2017
1006595,"@AmazonHelp
It hurts.... https://t.co/icC5E3j9cf",@324091 date. I have shared your experience as feedback with the concerned team for review. [2/2] ^HA,Sat Oct 14 13:23:23 +0000 2017
274229,@AmazonHelp Will you take necessary action against the person Mr Junaid,@171151 I understand your frustration and I'm sorry about this. Please reply to our email with your concern. ^HA,Fri Oct 06 10:26:20 +0000 2017
840893,@AmazonHelp Bien évidement et la procédure habituel suis cours mais je pense qu'un plainte auprès d'un procureur est nécessaire afin d'arrêter tout cela,@320059 Notre service client prendra le relais afin de résoudre le souci. ^MD,Fri Oct 13 11:58:28 +0000 2017
129656,@AmazonHelp @AmazonHelp please help me,@145227 Can you please mention about which contest you are referring to? ^SI,Fri Nov 24 05:44:00 +0000 2017
1302289,"@AmazonHelp We have community mailboxes, I was given a key for a parcel box, indicating my parcel was delivered, but there was nothing in the box.",@340283 That is interesting! Have you tired contacting us via phone or chat? If so what options where you provided? ^LS,Fri Oct 27 01:10:22 +0000 2017
1737604,"@AmazonHelp Nothing wrong if you do that b4 delivery date and make customers happy. But you have pre coded words like ""Estimated"".","@524525 I realize that, Dinesh. However, multiple factors lead up to the dates that are provided. I appreciate your patience. ^JC",Tue Nov 07 10:31:13 +0000 2017
2793029,"@AmazonHelp No, no me sale la opción. Lo último que me salió fue esto anoche. Pero nunca nadie toco 🤷🏻‍♂️ o algo. Ni me contactaron al numero que deje, ni nada. https://t.co/JJzrhSzdgM","@779462 Demo-Dog, dinos ¿Cuál es la fecha de entrega estimada indicada en el correo de confirmación del pedido? ^DS",Tue Nov 21 21:35:21 +0000 2017
538459,"@AmazonHelp @116875 hoy llega mi pedido, sin embargo ayer decía que llegaba el domingo y no lo podré recibir hoy, qué puedo hacer? Puedo recibirlo mañana domingo?","@244837 Hola Itze, si no puedes estar en la dirección de entrega para recibir tu pedido, realizaremos un nuevo intento de entrega el siguiente día laborable. También, puedes intentar contactar al transportista para coordinar la entrega. ^LG",Sat Dec 02 14:32:13 +0000 2017
2836887,"@115830 @AmazonHelp lost order and call to speak to your 'escalation team'. Spoken to in a disgusting, condescending manner and you put the phone down on me after I asked the operator to clarify what steps I need to take next. Disgusting customer service.","@789593 This is not at all the experience we expect to provide, I'm truly sorry! At the end of the call, you should've received an e-mail with a survey. The feedback goes to the rep's leadership. What does the tracking on the missing order display? We're here for you! ^JE",Mon Nov 27 15:33:04 +0000 2017
2431214,"why cant amazon accept my payment method, had my order declined 3 times now for seemingly no reason",@697876 So sorry to hear about the issues you're having with your order! Have you already contacted your bank to see if they have any information on the declines? You can also review some additional troubleshooting steps here: https://t.co/wCY7W9fDXG ^GS,Tue Nov 14 20:37:34 +0000 2017
422046,@AmazonHelp Pls do..,@215531 Our team will reach out to you soon. Appreciate your cooperation. ^MA,Tue Oct 10 15:34:38 +0000 2017
1136209,@AmazonHelp Plz resolve my issue..  I have no problem wid u..,"@387674 Sorry about the delivery delay. We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz. ^HA",Sun Oct 15 16:11:23 +0000 2017
215978,@AmazonHelp  I jus received a msg for refund success of INR.499/-  however it has not reflected in my bank account. Dis should have been done in October itself. Bloody cheap service as usual by @AmazonHelp,@167356 Apologies for the unpleasant experience you've had. We'd like to help. Kindly share your details here: https://t.co/cQVomR1pWz and we'll have this resolved at the earliest. ^KH,Wed Nov 22 12:23:47 +0000 2017
2754635,Para cuándo una rebajita en el nikkor 35mm 1.8? @116928,"@771025 Hola, Joan. Todas nuestras ofertas serán anunciadas en nuestra página web, te recomendamos estar atento a los productos que más te interesan. ^CB",Mon Nov 20 19:35:33 +0000 2017
1987006,"So fucking annoyed when @115821 offers a 1 day delivery, gives themselves up until 9pm to deliver, but still fails. Tip- don’t offer something you can’t guarantee.","@588167 Apologies, this is not the service we expect. Get in touch - https://t.co/hApLpMlfHN we'd like to discuss available options^TP",Wed Nov 08 07:21:06 +0000 2017
530044,@AmazonHelp please get the live chat and call centre people some training. Absolutely disgusting service.,"@242744 I apologize for the experience you had. We want to help. Without giving us any personal/account info, can you give us a little insight on the issue you are facing? ^BA",Sat Dec 02 09:38:44 +0000 2017
2946783,Um paperwhite com as specs do Oasis. Só quero isso @117086 😍,"@813918 Oi Anderson! Sempre estamos planejando novidades para te surpreender, sugiro ficar de olho no site. Grande abraço! ^AZ",Wed Nov 29 16:06:38 +0000 2017
2790414,@AmazonHelp “we’re sorry your package is late” is starting to become a regular occurrence despite being a #prime customer,"@778818 Are you currently waiting on an outstanding order? If you are, what is the current tracking status of the order here: https://t.co/ijxJ9jCwr9? ^JS",Tue Nov 21 20:17:14 +0000 2017
2335529,"ちゃんと見ないでホイホイ進んでしまって、Amazonのプライム会員になってしまった…いつのまにか…(；ω；)マジか…勿体ない…3900円…

でも、まあー、急いで買い物するときに役立つかもしれないと自分に言い聞かせています( ；∀；)1年だけプライム会員やろう… 笑",@675783 Amazonプライムのご利用をご希望でない場合、更新後でもキャンセルは可能です。会費ご請求後に特典のご利用がない場合は、会費を返金いたします。詳しくはヘルプページをご参照ください。https://t.co/9tQT1Jh8Tw SK,Fri Oct 20 02:38:22 +0000 2017
982303,"@115850 Courier: Ecom Express, Tracking #: 867051923. its a part of ORDER # 171-5359172-1521955
it is unable to find address, why?","@119798 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public.(2/2) ^VM",Sat Oct 14 08:53:27 +0000 2017
845671,@115850 heyy Amazon! doing great job..even on the day of diwali your parcel was delivered successfully on time..hope other rivals should also develop their delivery systems..,@321012 Glad to know that! :-) Happy Diwali! ^PR,Fri Oct 20 14:03:55 +0000 2017
109822,Je sens que c'est mort pour l'artbook de Persona 5 😥 Merci @120533,"@140385 Bonsoir, pouvez-vous nous expliquer davantage le souci je vous prie ? ^KE",Thu Nov 23 20:00:28 +0000 2017
707391,"@AmazonHelp Hello, I ordered a package and it was marked as delivered on Amazon, but it has not arrived in my mailbox. What do I do?","@289113 We are here to help, Travis! Here are some helpful tips on finding your package: https://t.co/fO9lbXDqE2 Keep us updated! ^HM",Tue Oct 10 19:22:52 +0000 2017
264788,@AmazonHelp Kindly check your records.,"@179074 I'm sorry, we haven't received your details yet. Kindly fill in the details again and we'll get back to you. ^EM",Tue Oct 10 07:55:04 +0000 2017
2874071,"@AmazonHelp I did this yesterday. Both on the phone for over an hour, and on the internet (here). I made a number of orders that were all due to arrive today, Tuesday the 28th, which I arranged to be off work to take delivery, but Amazon changed the delivery day to the 27th",@791507 Yikes! I'm sorry that happened. Can you provide info on who the carrier is: https://t.co/Y5jpI9gRhE ^LL,Tue Nov 28 04:42:06 +0000 2017
2279713,@115850  Waiting for refund for order # : ORDER # 408-6560878-8566768 . Its been 3 months.,"@662766 Apologies for the trouble. Have you reported this to our support team? If not, kindly report it here: https://t.co/rS49hgaADF. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",Sat Nov 11 17:49:50 +0000 2017
535731,今日Amazonから荷物届くから受け取ってと旦那に頼まれて中身書いてなかったから開けずに置いといたら帰宅した旦那にプレゼントやったと言われて開けたらテンション荒ぶった。澪好きだし金箔入り！ダンボールはチビのオモチャになってるw https://t.co/5YHilVADp7,"@244116 |´-`)ﾁﾗｯ　Amazonをご利用いただきありがとうございます！
こんな素敵なプレゼントを贈る旦那さま、素敵です✨　段ボールもご活用いただけているようでよかったです(*´ー｀*) HM",Sat Dec 02 12:37:24 +0000 2017
1344539,"@AmazonHelp Yep we have literally tried everything possible, they are calling back tomorrow evening. Have only  had it since Feb! #fedupnow",@433545 Please keep us posted about the call.^CC,Fri Oct 27 18:57:03 +0000 2017
1355416,"@AmazonHelp Nope... 😔
It was a gift....","@436058 We'd like to take a closer look into this with you. When you have the chance, please ring us here: https://t.co/JzP7hlA23B ^HC",Fri Oct 27 19:22:57 +0000 2017
1916359,@AmazonHelp Ecom is asking to collect item from delivery hub!! Unexpected! Amazon is not taking any step even after sending multiple(1/2),@570800 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Wed Oct 18 12:45:45 +0000 2017
569147,"@AmazonHelp 昨日２日が配達予定日でした。問い合わせ方は存じております。もう暫く待ちますが…

ご丁寧にありがとうございます。",@253559 ご迷惑をお掛けし申し訳ございません。どうぞよろしくお願いいたします。TN,Sun Dec 03 03:08:35 +0000 2017
1379365,"@115850 da most shitty delivery system. So much for being a prime member,1 day delivery is nothing bt a marketing gimmick.#JumlebazAmazon","@441127 Sorry about the delay in the delivery, Athar. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^MA",Mon Oct 16 15:17:35 +0000 2017
1452878,@AmazonHelp just got an email saying there has been a problem. So why do you advertise and why have I paid £5 for next day delivery?,"@457171 We'd be happy to look into this with you further, if you'll please phone us here: https://t.co/JzP7hlA23B Keep us posted! ^LB",Thu Nov 02 18:27:01 +0000 2017
2003921,sorry2say @115850 bt 1st tym m unsatisfied wid ur srvc.2 orders i hv made wid delvr date 24nov. both nt rcvd yet. https://t.co/1c94koszhp,@592571 My apologies for the delay in the delivery of your order. Please report this to our support team here : https://t.co/vlvfJr4nN9 and we'll sort this out for you. ^AS,Sat Nov 25 14:23:24 +0000 2017
1667785,"@AmazonHelp 6th November, today.  I imagine it’s fine and just isn’t out for delivery yet.",@507940 Please keep us updated on the delivery: https://t.co/aaDyEz1VgE. ^JJ,Mon Nov 06 11:54:14 +0000 2017
333182,"@AmazonHelp It's continually restarting, freezing and running crazy slow. I would get the fire TV box if it weren't so darn expensive.",@195357 Thanks for the info. Let's try some of these troubleshooting steps: https://t.co/O2c6Wu0sYZ and please keep us posted. ^GG,Sat Oct 07 21:07:20 +0000 2017
2829569,What the flip @115821 ? Your driver can’t bother to get out of their vehicle to deliver packages? #TisTheSeasonForThievin’ #disappointed #poorservice https://t.co/vT3qUNHiUO,"@787953 Hi, Carol! This is definitely not the experience we want our customers to have. Please take a moment to add some details to this link so that we can look into this further: https://t.co/TLi6NONjTP  ^SP",Mon Nov 27 12:10:16 +0000 2017
752881,"@AmazonHelp Si, tb puedo decirte un pedido reciente de la cuenta que no entra","@299941 Entiendo. ¿Recibes algún mensaje de error al intentar acceder a tu cuenta, César? ^LG",Wed Oct 11 14:31:04 +0000 2017
139081,@115830 spelling error on your website  'beautiful' is spelt incorrectly https://t.co/TMXceo2Bep,@147341 Thank you for your feedback Sarah. I will escalate this and I would like to personally thank you for bringing this to our attention.^GA,Fri Nov 24 10:38:10 +0000 2017
1525125,Amazonのサイト昨日から重いような気がすんだけど。,@473726 ご不便をおかけしております。お手数ですがPCサイトをご利用の場合はブラウザのキャッシュ削除や再起動、モバイルアプリをご利用の場合はアプリの再インストールをお試しください。 YM,Tue Oct 17 00:44:00 +0000 2017
1209839,@AmazonHelp I did 3 times and each time they said it would be the next delivery,"@404005 Oh my! Just to clarify, can you tell us who the courier is for this order? ^AL",Wed Oct 25 11:54:25 +0000 2017
2722654,@AmazonHelp It was from a third-party seller.,@763806 Has the seller confirmed that a replacement order has been sent? ^BZ,Mon Nov 20 12:16:56 +0000 2017
987778,"@AmazonHelp Und ich antworte gerne nochmal: Leute, ich bin kein Idiot.","@194202 Dann melde dich bitte mal über diesen Link bei uns, dem Amazon.de Social Media Team: https://t.co/cUDnC8mjd7 ^AN",Sun Oct 22 12:14:45 +0000 2017
1359083,@AmazonHelp @115821 @115850 Is it a good business to cheat gullible unsuspecting people. Where is the 'Trust'. Surely if u want u can stop this in ur platform.,@436436 I'm sorry for the disappointment. We'll work towards providing more accurate details with our listings. ^MJ,Sat Oct 28 08:03:28 +0000 2017
2406925,"Hello, @115850  &amp; @AmazonHelp 
Please Help. I am trying 5 time Add Money in Wallet but problems.
Please check.
@115821 
@115830","@414819 I understand your concern about the Amazon pay balance. Did you happen to report this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you.^PJ",Tue Nov 14 14:54:18 +0000 2017
1382122,"Amazon配達遅くてイライラする
注文して3日経っても発送されないのなんで？？？",@441673 (2/2)なお、お届け予定日を過ぎている場合は、カスタマーサービスにて確認させていただきますので、こちらのリンクよりお問い合わせください。https://t.co/NtNAX37Sr4 ET,Sat Oct 28 06:50:09 +0000 2017
274471,@115850  https://t.co/gTRwxpvjFO,@159034 Our Twitter page is visible to the public. (4/4)^AU,Fri Oct 06 06:05:53 +0000 2017
746774,"Bonjour @AmazonHelp , Impossible de me connecter à mon compte depuis aujourd'hui. J'ai changé de mot de passe plusieurs fois mais rien https://t.co/V23HWAxO0R","@298523 Bonjour, désolée d'apprendre cela :/ je vous prie de contacter notre SAV via ce lien  https://t.co/hgIrz98cdI ^SN",Wed Oct 11 16:45:12 +0000 2017
1516076,@AmazonHelp I spoke w them immed and they offered no help. Only a refund and small credit. Could not reach driver bc of policy. Unacceptable.,@471750 We'd like to have a member of our team look at this a little more. Please provide your info here:: https://t.co/0nV0m2VAXn ^HS,Fri Nov 03 19:17:44 +0000 2017
1545213,@AmazonHelp わざわざリプライ頂き、ありがとうございます。既にサポートセンターに連絡済みで、ご対応頂いております。,@478580 さようでございましたか。引き続きカスタマーサービスでご対応させていただければと存じます。突然のリプライ失礼いたしました m(_ _)m HM,Sat Nov 04 06:57:14 +0000 2017
1899097,"@AmazonHelp ご丁寧にありがとうぎざいます。アプリの入れ直しはやってみたのですが、もう一度試してみます。
洋書のサンプルをDLしたところ、国内出版物を検索しても検出されなくなったのですが、何か設定が必要でしょうか？",@565987 ご質問の件につきましては、ご利用環境などをお伺いした上でご案内させていただきますので、誠に恐れ入りますが、先ほどご案内したリンクよりカスタマーサービスにお問い合わせください。TN,Tue Oct 31 03:34:43 +0000 2017
926365,@AmazonHelp with Amazon prime do I still get 20% off new games,@339804 Thanks for reaching out! The discount is still available for Prime members. More info here: https://t.co/Mk7PWqA4ZR ^GG,Fri Oct 13 19:08:40 +0000 2017
1972826,La agenda es preciosísima me quiero morir y es que encima me ha llegado hiper rápido 😍😍 gracias @116928 https://t.co/5qEmn5AHzr,"@584316 Tienes razón, Bipa la agenda está hermosa 🌸 Y lo más lindo es que te ha llegado muy rápido. ¡Que la disfrutes! 🌸 ^VL",Sun Nov 26 10:16:02 +0000 2017
2662757,"@AmazonHelp @115850 is this a joke now i get a email saying we are unable to search your account, can you please take this issue as a priority and fiz this",@750435 I understand your concern. Kindly reply to the latest correspondence sent by our team for further assistance. Appreciate your understanding. ^GD,Sun Nov 19 14:49:26 +0000 2017
2547073,@AmazonHelp solved,"@225842 Glad to hear that, Vinod. Happy shopping! :) ^NK",Thu Nov 16 15:10:11 +0000 2017
2710831,"@115821 No-rush shipping = rewards with Amazon restaurants. But Amazon Restaurants in my neighborhood are terrible. A different reward, perhaps?","@761151 Hey Karsten, thank you for reaching out! Currently, No-Rush rewards apply only to the specific product type or service indicated in the offer at checkout. You can learn more about these offers here: https://t.co/F0Ya0o384l ^AR",Mon Nov 20 02:08:37 +0000 2017
2602988,@AmazonHelp I'm not sure.i assumed they would be all the same courier.,@736628 I'm sorry about this. We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^ZW,Mon Nov 27 14:01:11 +0000 2017
275850,先に予約した一周年本とまとめてお届けしてよアマゾン！同じ到着予定日なのに！！,@181897 当サイトでは複数の配送センターにて商品を管理しているため、同時に注文したりお届け予定日が同じでも別の発送となることがございます。お手数ですが、個別のお受取りをお願いいたします。ET,Fri Oct 06 06:53:49 +0000 2017
1662630,@AmazonHelp ヤマト運輸に確認いたしました。今日解答がありました。配送の方は確実にうちのポストに投函したそうです。名前も憶えているとのことで、ポストには入れられたのは確かだと思います。受け取れなかったのは想像ですが、誰かが故意に抜き取ったからだと思います。とても残念です,@506979 恐れ入りますが、お受け取りいただだけていない場合は、カスタマーサービスにてご注文を確認のうえご対応させていただきます。繰り返しのご案内となり恐縮でございますが、よろしければ、先ほどご案内したリンクよりお問い合わせください。　SM,Tue Nov 07 10:35:22 +0000 2017
1180559,@AmazonHelp Last two months a slew of products damaged inside pristine shipping boxes. Some with sharp puncture marks all the way through.,@397667 I'm sorry to see we've disappointed you! Please reach us here: https://t.co/hApLpMlfHN so we can look into this. ^DG,Tue Oct 24 23:08:08 +0000 2017
852724,@115850 Sprt team sgested 2 cancel d order n place another 1.The eta told 2 me on call ws 48hrs.0 benefit of amzn pay.I'll miss dis sale.😞 https://t.co/xQjWW0SApI,"@322573 We'd like to help Kushagr, kindly share your details here: https://t.co/GIJyeYqKE0. ^MP",Tue Oct 17 13:24:38 +0000 2017
402569,"Me: No puedo estar gastando en pendejadas...

Also me: Mira un case barato para el iPhone en @116875 https://t.co/aPRTKPNKsO","@211236 A veces podemos dejarnos caer en la tentación. Además, puede salvarle la vida a tu teléfono. 😉📱 ^KS",Mon Oct 09 20:21:24 +0000 2017
513559,@AmazonHelp PM me?,"@238195 We'd love to look into this and escalate your feedback, but we're unable to do so via Twitter or PM. Please call, chat or e-mail us at the link ^DO provided, or you can avoid clicking a link by calling us directly at the phone number in the last message. ^CC",Sat Dec 02 00:27:19 +0000 2017
232692,"@AmazonHelp have and no response from you guys,finally i had to call and your supervisor told me to wait another 48 hrs. u guys are a poor joke","@159049 If you have shared your details, we must have sent our correspondence on your registered e-mail. Did you check that?^CB",Thu Oct 05 11:46:19 +0000 2017
1763842,@115830 Prime fail .... might be with you by Friday .... not really next working day is it? Don't promise if you can't deliver!  #fail #primefail #prime #AmazonPrime https://t.co/j0Z0mjpFb3,"@530639 Oh no! So sorry about that. When you can, please reach us here so we can look into this with you: https://t.co/JzP7hlA23B ^BL",Tue Nov 07 21:03:58 +0000 2017
