customer_tweet_id,customer_text,amazon_reply,created_at
2406925,"Hello, @115850  &amp; @AmazonHelp 
Please Help. I am trying 5 time Add Money in Wallet but problems.
Please check.
@115821 
@115830","@414819 I understand your concern about the Amazon pay balance. Did you happen to report this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you.^PJ",Tue Nov 14 14:54:18 +0000 2017
1382122,"Amazon配達遅くてイライラする
注文して3日経っても発送されないのなんで？？？",@441673 (2/2)なお、お届け予定日を過ぎている場合は、カスタマーサービスにて確認させていただきますので、こちらのリンクよりお問い合わせください。https://t.co/NtNAX37Sr4 ET,Sat Oct 28 06:50:09 +0000 2017
274471,@115850  https://t.co/gTRwxpvjFO,@159034 Our Twitter page is visible to the public. (4/4)^AU,Fri Oct 06 06:05:53 +0000 2017
926365,@AmazonHelp with Amazon prime do I still get 20% off new games,@339804 Thanks for reaching out! The discount is still available for Prime members. More info here: https://t.co/Mk7PWqA4ZR ^GG,Fri Oct 13 19:08:40 +0000 2017
1972826,La agenda es preciosísima me quiero morir y es que encima me ha llegado hiper rápido 😍😍 gracias @116928 https://t.co/5qEmn5AHzr,"@584316 Tienes razón, Bipa la agenda está hermosa 🌸 Y lo más lindo es que te ha llegado muy rápido. ¡Que la disfrutes! 🌸 ^VL",Sun Nov 26 10:16:02 +0000 2017
2662757,"@AmazonHelp @115850 is this a joke now i get a email saying we are unable to search your account, can you please take this issue as a priority and fiz this",@750435 I understand your concern. Kindly reply to the latest correspondence sent by our team for further assistance. Appreciate your understanding. ^GD,Sun Nov 19 14:49:26 +0000 2017
2547073,@AmazonHelp solved,"@225842 Glad to hear that, Vinod. Happy shopping! :) ^NK",Thu Nov 16 15:10:11 +0000 2017
2710831,"@115821 No-rush shipping = rewards with Amazon restaurants. But Amazon Restaurants in my neighborhood are terrible. A different reward, perhaps?","@761151 Hey Karsten, thank you for reaching out! Currently, No-Rush rewards apply only to the specific product type or service indicated in the offer at checkout. You can learn more about these offers here: https://t.co/F0Ya0o384l ^AR",Mon Nov 20 02:08:37 +0000 2017
2602988,@AmazonHelp I'm not sure.i assumed they would be all the same courier.,@736628 I'm sorry about this. We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/JzP7hlA23B We'd like to help! ^ZW,Mon Nov 27 14:01:11 +0000 2017
275850,先に予約した一周年本とまとめてお届けしてよアマゾン！同じ到着予定日なのに！！,@181897 当サイトでは複数の配送センターにて商品を管理しているため、同時に注文したりお届け予定日が同じでも別の発送となることがございます。お手数ですが、個別のお受取りをお願いいたします。ET,Fri Oct 06 06:53:49 +0000 2017
852724,@115850 Sprt team sgested 2 cancel d order n place another 1.The eta told 2 me on call ws 48hrs.0 benefit of amzn pay.I'll miss dis sale.😞 https://t.co/xQjWW0SApI,"@322573 We'd like to help Kushagr, kindly share your details here: https://t.co/GIJyeYqKE0. ^MP",Tue Oct 17 13:24:38 +0000 2017
402569,"Me: No puedo estar gastando en pendejadas...

Also me: Mira un case barato para el iPhone en @116875 https://t.co/aPRTKPNKsO","@211236 A veces podemos dejarnos caer en la tentación. Además, puede salvarle la vida a tu teléfono. 😉📱 ^KS",Mon Oct 09 20:21:24 +0000 2017
513559,@AmazonHelp PM me?,"@238195 We'd love to look into this and escalate your feedback, but we're unable to do so via Twitter or PM. Please call, chat or e-mail us at the link ^DO provided, or you can avoid clicking a link by calling us directly at the phone number in the last message. ^CC",Sat Dec 02 00:27:19 +0000 2017
721273,"@AmazonHelp Competitive Manufacturing Strategies. I very well remember, couldn't not find this book in India then, and therefore got a cousin who lived in US to order it from @115821. One more thing, the only shopping app that I have on my phone is @115850. Keep doing the great work!",@292654 Are you a scientist? 😜 Your love and support brings out the best in us. What genre do you prefer the most? ^HA,Mon Oct 16 10:36:58 +0000 2017
470819,"@AmazonHelp Yes, I wrote back.","@227098 Thank you for confirming. If you've replied to our email, you should've received a correspondence from us here: https://t.co/fYrzNInVt2, request you to check. ^MO",Fri Dec 01 18:34:56 +0000 2017
2817845,@115821 why does the vinyl have auto rip but the CD doesnt? https://t.co/MWpVhvp65Z,"@785469 Thanks for reaching out to our Social Media team! We're here to help! Just to confirm, is the CD shipped and sold by Amazon? You can confirm if it is eligible for AutoRip here: https://t.co/jWIK8Se2Ec. ^VB",Mon Nov 27 03:54:20 +0000 2017
235131,When @AmazonHelp says they’ll replace your lost parcel at no extra cost yet you still get a £1 charge from them... 🤔,"@171997 A £1.00 authorisation charge can happen at dispatch, even if it's no cost. The charge will fall off in a day or two. ^MJ",Thu Oct 05 13:28:26 +0000 2017
2948112,@AmazonHelp Well we’ll see what happens when they get home first!,@585744 Sounds good! We'll be here if you need us. ^KJ,Wed Nov 29 16:27:50 +0000 2017
46489,@115830 paid 4 nextday delivery only 2 b told after notifications all day saying that they r delivering 2day only 2 b told they cant deliv,@126320 I'm sorry you didn't receive your order. Did we specify why we were unable to deliver your order? ^CO,Wed Nov 01 16:11:43 +0000 2017
837537,@118919 @115850 ordered for pre shaving foam.. but received shaving gel... fucking service,@319321 Sorry for the hassle Vanaraj. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Fri Oct 13 09:47:20 +0000 2017
2392639,@AmazonHelp Papuche ! Hommage à moi moche et méchant ! 😄,"@689001 Joli nom, il paraît plutôt calme ! Quel âge a-t-il ? ^ASZ",Tue Nov 14 11:10:51 +0000 2017
1226517,@20433 . Les gens sont dingues. Un livreur d'Amazon s'est fait gazer lacrimo en livrant une cliente dans le patelin a côté...,"@407746 Bonjour, pouvez-vous nous donner plus de détails concernant cet incident, s'il vous plaît ? ^ASZ",Wed Oct 25 17:11:47 +0000 2017
918907,@115850 @AmazonHelp in trouble plz help need bill for invoice no IGHyd71527819315594 (jay parkash joshi) jan-2017 https://t.co/HF72O7BXTi,"@338138 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2 ^RS",Sat Oct 21 10:31:18 +0000 2017
1250159,I asked for replacement not refund you shitty @115850 how dare you to cancel the order without any prior information,@169505 Refund is initiated on your order as a replacement is not available. We've sent an email to your registered email for it. ^SF,Mon Oct 16 03:30:45 +0000 2017
469452,@115850 when will you tweet the winner list of the LG q6 quiz,@226784 We've escalated this to our team internally for an update. Kindly stay tuned. ^GK,Fri Dec 01 06:52:10 +0000 2017
2386062,"@AmazonHelp my order is delayed for more than a week, and customer care guy named ""varun av"" speaks damn rude. disappointed, good bye amazon",@687659 details here: https://t.co/beaaDm0muc and we'll have this addressed. (2/2) ^GK,Fri Oct 20 09:58:24 +0000 2017
2494898,Thanks a lot @115821 for screwing up the last 3 Prime Orders. 1st had to cancel a dinner party Sat &amp; have no mask for Masquerade gala 2nite.,"@712090 Sorry to hear about all the issues. If you haven't already, reach out to us by phone or chat:  https://t.co/hApLpMlfHN ^CH",Mon Oct 30 00:33:56 +0000 2017
1302248,@AmazonHelp 届いてないのに配達完了になってるんですが、日本郵便に問い合せたらいいですか？,@424336 ご迷惑をおかけしております。お客様のかわりに配送業者に確認をとりご対応させていただきますので、お手数ですが先にお送りしたリンクよりカスタマーサービスにご連絡いただきますようお願いいたします。HM,Wed Oct 18 12:07:53 +0000 2017
1986325,@AmazonHelp Oh... Ihr habt aber wirklich für jeden was😀,@587989 Wir sind ja auch für alle da 😇✌ ^KM,Wed Oct 18 18:58:53 +0000 2017
1535370,Well every time i order something it dosent get here on time https://t.co/RzUEQLlC2m,"@321995 I'm sorry! So we can better assist, please contact us here: https://t.co/JzP7hlA23B ^WT",Tue Oct 17 02:23:22 +0000 2017
2958541,Hi @AmazonHelp I submitted a return request last week that needed seller review. Can you help me w/the status?,"@816566 We will do our best! We aren't able to view your account via Twitter, but what is the current status of your return shown here: https://t.co/hFnl9Usam7 ^AD",Wed Nov 29 20:05:27 +0000 2017
2534449,@AmazonHelp This is the first. I had another months ago saying someone attempted to hack my account. But this makes me nervous,"@182175 Are you able to log in this account? If so, please change the password. Keep us posted ^BD",Thu Nov 16 07:45:16 +0000 2017
2722631,@AmazonHelp @115830 @116324  useless. Your next day delivery doesn't work. You Cancelled my order so I booked for next day and you still didn't deliver or let me know it wasn't turning up. Wasted my weekend waiting and could of gone and got my shit myself. Cancelled prime,"@152965 Hi Nathan, I'm sorry to hear this. Were you advised why your order was cancelled? What was the estimated delivery date when you received your order confirmation? ^JC",Mon Nov 20 10:38:13 +0000 2017
2308297,Hey @115821 I’ve gotten used vinyls in better shape than this. Sad my after laughter looks bad. I love paramore on vinyl. https://t.co/hhVFz1GZCP,@595510 I'm sorry the vinyl came damaged! Was the order shipped by Amazon or a third-party seller: https://t.co/Y5jpI9gRhE? ^AR,Thu Oct 19 21:14:42 +0000 2017
2779160,"In ogni categoria che cerco sulle offerte prima o poi sbuca sempre un pacco di rotoli di carta igienica, #amazon ci stai dicendo qualcosa?",@776282 ehm... diciamo che diamo il giusto risalto alle priorità! 😜😎 ^RP,Tue Nov 21 16:12:37 +0000 2017
529037,"@AmazonHelp Hola, desde el jueves me actualizan el estado del pedido como “entrega hoy”, he intentado estar en casa para recibirlo, entiendo que Correos es responsable, pero a todos vosotros lo ofertáis como prime “envío un día” y no 3 o más","@242501 En este caso ¿ya has intentado contactar al transportista Alberto? Si no lo has intentado puedes encontrar la información de contacto en el siguiente enlace: https://t.co/4In6LjAR2N

Saludos.
^JL",Sat Dec 02 09:33:15 +0000 2017
754601,@AmazonHelp Ur rply didn't help at al.U r stil askng me 2 do a lot of arduous tasks instd of doing ur job. This is not the way to treat ur customers,@300380 We will be able to sort this issue for you only if you provide your details in the link sent by 'CB'. Please do the needful. ^SF,Sat Oct 14 02:49:25 +0000 2017
2419472,"@AmazonHelp I have done that team, and I didn't get anything other than sorry and time to wait, and I'm not interested in both, tell me some better solution?","@695086 Kindly reply to the email, we'll check this for you. ^SG",Sun Oct 29 13:41:31 +0000 2017
2959988,"@AmazonHelp I've tried Chrome, Firefox, and on my PC and Android phone.",@816941 Would you mind showing us what you're seeing?  ^AG,Wed Nov 29 20:30:05 +0000 2017
65899,@AmazonHelp Done,@131073 Please write to us via DM with your concern and we'll be glad to assist you with this right away. ^BV,Thu Nov 30 09:05:27 +0000 2017
21871,Yo @115830 stop putting my account on hold! I just got it off hold yesterday and it's already back on hold and orders cancelled wtf!?,"@120768 Sorry about that, have you received an email from an account specialist? ^KM",Wed Nov 01 07:56:57 +0000 2017
550499,@115830 not looking good as a prime customer next day delivery still no sign so why do i pay for this service ?,"@248244 I am sorry for your disappointment with this order! It is never our intention! Have we missed a delivery date quoted in your confirmation email? You can check here:  https://t.co/aaDyEz1VgE Let us know Karl, we are here to help! ^DJ",Sat Dec 02 19:01:31 +0000 2017
2604261,@AmazonHelp Any recent updates regarding the launch of amazon prime music in India?,@636815 Currently Amazon Prime Music is exclusively available on echo devices. ^EM,Fri Nov 17 09:16:09 +0000 2017
1366086,"@AmazonHelp Aspettavo 3 pacchi. Mi arriva la chiamata dal numero 0282950307. 2 squilli, non faccio tempo a rispondere. Consegna rimandata a lunedì.  Ottimo servizio!","@438019 Mi dispiace per l'inconveniente. Se non l'hai già fatto, segnala l'accaduto al nostro Servizio Clienti per una verifica approfondita, cliccando qui: https://t.co/uoGaE1P9fD. Buona giornata!

- Elisabetta",Sat Nov 25 12:31:13 +0000 2017
991010,@AmazonHelp ur delivery guy didn't call me &amp; I received a message saying I was not contactable!! Every time u prove u don't care abt custmr,"@184637 Sorry to know that, please connect with us here: https://t.co/TdDksLo6Mf and we'll check this out for you. ^MS",Sun Oct 22 13:01:10 +0000 2017
2336085,@AmazonHelp It says AMZL US,@675914 We'd like to look into this for you! Please fill out your info and details here: https://t.co/AYjNhYOiRW ^AH,Fri Oct 20 03:21:27 +0000 2017
812500,"@AmazonHelp Buenas tardes, se supone que hoy tendría que llegar el pedido, pues estaba en reparto. No ha venido nadie de ASM","@313574 Hola Andrés, lamentamos que continúen los inconvenientes con la entrega. ¿El transportista del pedido ya te ha dado alguna indicación de porqué no se ha entregado? ^MZ",Mon Nov 27 18:42:19 +0000 2017
2508094,"@AmazonHelp My password is working normally and I can sign-in and view Prime video, order goods and view my orders. It’s just the Music function that is sending an endless sing-in error cycle",@715038 I'm sorry you're still having trouble listening to music! Please delete the app and re-download it. Let us know if the problem continues! ^BN,Wed Nov 15 23:49:22 +0000 2017
1330234,@AmazonHelp I’ve already been in contact about this and been fobbed off. I usually recommend Amazon as having excellent customer service but recently I am really disappointed as the service delivered isn’t up to previous standards,"@430351 Apologies for the recent issues that you have encountered, please keep us posted on these deliveries. ^JJ",Sat Nov 11 10:18:01 +0000 2017
2923404,@115821 how long does it take to get a conformation?? I’m still waiting on one package to ship. Getting upset.,"@552394 Packages can ship close to, or even on, the delivery date. Keep us posted on its arrival! ^DG",Wed Nov 29 02:33:37 +0000 2017
418192,"@AmazonHelp あ、すみません自己解決しました。どうやら手数料数量がポイント分の金額を越えてたためっぽいです。
手数料等の金額詳細が最終ページで表れるため、カートに入れてる段階ではポイント分抑えれてる･･･と勘違いしておりました。","@214775 行き違いになり、失礼いたしました。問題解決についてお知らせいただき、ありがとうございます。
今後ともご利用の際に何かお困りのことやご不明点があれば、いつでもご遠慮なくお問い合わせください。 RI",Tue Oct 10 04:29:39 +0000 2017
2104264,@116928 ¿Tendréis disponible hoy el Xiaomi A1?,"@621226 Hola Markez, hemos realizado una búsqueda y tenemos estas opciones disponibles: https://t.co/vvcm5SNp0m. ❤ ^DA",Wed Nov 08 12:31:03 +0000 2017
804042,"@AmazonHelp This is first, all others can be downloaded.","@198853 The download feature is currently not available, please stay tuned for further updates on the download option for the title. ^RB",Thu Oct 12 17:05:23 +0000 2017
2405195,"@116875 muchachos, voy a hacer una compra pero tengo una duda, están ahí?","@691795 Hola Elnath, ¡claro! . ¿Cómo te podemos ayudar? ^MB",Tue Nov 14 14:51:56 +0000 2017
2884160,"@AmazonHelp Hi, is it possible to acquire a tax refund paper from Amazon for items purchased and intend to be shipped abroad?",@800066 Hello! You can find info on tax refund's here: https://t.co/NWh6bVxdzS.^CN,Tue Nov 28 11:00:41 +0000 2017
247502,"Preordered 8-9 for delivery tomorrow, get email today, now not coming until 25th Oct, poor show @115830, Currys and John Lewis have stock https://t.co/pulsAIS7tk","@174803 Terribly sorry for the delay, Steven! Were you given an e-mail regarding the reason for the delay? ^JZ",Thu Oct 05 16:00:42 +0000 2017
2739433,"No se si te amo o te odio @116875, cada día compro algo 🤔","@767525 Hola Estefanía. 😃💚 Cuéntanos, ¿has hecho muchas compras este buen fin?
^DB",Mon Nov 20 15:52:58 +0000 2017
2538856,@AmazonHelp vous etes pas compétent,"@389945 Bonjour, je suis désolée d'apprendre cela. Pouvez-vous m'expliquer davantage la situation rencontrée s'il vous plait ? ^SB",Thu Nov 16 10:05:27 +0000 2017
428597,@115850 ordered LED light with 2 roll of 50 meter each as written in description but received only one roll of 50 meter yellow https://t.co/Ar7f0dLhjp,@216941 here: https://t.co/3yqvLnyTxi selecting the appropriate reason and we'll have this reviewed internally. (2/2)^YP,Tue Oct 10 13:35:02 +0000 2017
2735694,One day @115821 will hire delivery drives that can read an address label. One day... not today though.  😑,"@400341 It sounds like you had a bad experience, my apologies. Without providing any account information can you give us some more details? ^CH",Sun Nov 26 23:26:18 +0000 2017
1234212,"@115821 Why does ""same day delivery"" constantly turn into next day delivery after I place the order? Commitment issues?",@409483 Hi Clark. We'd like to help the best we can. Has the delivery date for your order changed? ^HC,Mon Oct 16 01:26:55 +0000 2017
2835692,"@AmazonHelp made an order, get completely wrong items, you can't honour my order or price I paid?! Absolute joke for a company your size!!!!",@789300 I am so sorry this happened! We'd like to make it right. Can you verify if the order was shipped by Amazon or a third-party seller on our site? You can check here: https://t.co/aaDyEz1VgE ^JY,Mon Nov 27 14:46:38 +0000 2017
2236369,Feels like I'm waiting forever for my vinyl of the new @399451 album from Amazon to be delivered https://t.co/BlpFyBEy9J,"@652194 The wait is the hardest part! If your order has already shipped, you may be able to listen to the album now through our Auto-Rip program if your order is eligible. Please go here to learn more: https://t.co/3V2a6qpysY ^MB",Fri Nov 10 18:35:38 +0000 2017
957539,@AmazonHelp I have submitted that.,"@347201 Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG",Sun Oct 22 06:38:38 +0000 2017
420986,@115850 This is the mail I got 2 days back. No action yet. #AmazonSucks https://t.co/UIVkbV8ftD,"@191575 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",Tue Oct 10 07:19:36 +0000 2017
2419106,"Fare la spesa su #amazonpantry?! Semplicemente semplice!
Grazie @120540! https://t.co/PwUZXnEqPO",@695008 ❤️ ^MA,Tue Nov 14 17:41:19 +0000 2017
998194,@AmazonHelp Already shared.!,@353516 Thanks for responding. Kindly wait and our team will contact you at the earliest. ^GD,Sun Oct 15 12:02:35 +0000 2017
1943810,@AmazonHelp j'ai directement signalé au transporteur,@577901 Je vous invite à contacter notre service client via le lien suivant: https://t.co/qzuu0dgDXz afin de vous aider. ^ASZ,Wed Oct 18 16:32:26 +0000 2017
319432,@AmazonHelp Here is an open letter @115851 @amazonhelp since only 1 sided view on how one cannot move funds frm Amazon pay is being told to me. https://t.co/iYjthQJVML,@192169 We're sorry to know about the hassle. We've received your details. Our team is working on it and will revert to you on priority.^RS,Mon Oct 09 07:23:12 +0000 2017
893324,@AmazonHelp Via phone I was told to contact my bank. However the bank didn't make the charge so I'm out of $10,"@332123 Just to clarify, what shipping method is shown for your item? Did you start a Prime membership with this order? ^DW",Fri Oct 20 21:04:31 +0000 2017
1718249,This is not the way u can force a customer to purchase it from @115850 else u can't refund their money. Harrasement of customers 1/2 https://t.co/LWg5Ud5tB7,@164814 I''m sorry for the trouble. We've already replied to you here : https://t.co/HcyJRHPGCZ. ^PJ,Tue Oct 17 18:01:22 +0000 2017
1487301,Hi @115830 my parcel says it is due for delivery today. It's nearly 22.20hrs. Is it really coming today? I do need it tomorrow. Urgently.,"@465429 I'm sorry, our carriers stop delivering at 21:00. Has there been a recent tracking update here: https://t.co/aaDyEz1VgE? ^TH",Mon Oct 16 21:16:50 +0000 2017
612702,@AmazonHelp Gracias.,@219317 Cualquier consulta adicional no dudes en contactarnos. ^VL,Wed Nov 22 13:52:58 +0000 2017
140929,"Danke an @116316 !
Weil ich dieses Jahr noch nicht über 100€ bestellt habe, darf ich das Handy für 250€ nicht per Lastschrift bezahlen!

Find ich super!
#Kundenservice
#keinPrime",@147798 Leider können wir diese Entscheidung nicht ändern. Gründe hierfür: https://t.co/kkXAbASVDr Tut mir leid. Lieber Gruß ^TG,Fri Nov 24 12:02:04 +0000 2017
1544162,@AmazonHelp Already replied,@446017 We'll check and get back to you at the earliest. ^PS,Sat Nov 04 05:59:23 +0000 2017
99903,"@AmazonHelp Ich ruf mal bei euch an, weil DHL sagt, ich soll einfach bis Samstag warten, es sei nicht deren Problem...","@137876 Genau, mach das 👍 ^AW",Thu Nov 30 17:13:57 +0000 2017
180361,あたしもAmazonの箱から月を見てるわ。アサ https://t.co/ncqgS6jcqP,"@158420 (*ﾟﾛﾟ)ﾊｯ!! この視線の先には月が…!!　今日は月がキレイなんですね～
Amazon箱のご利用、ありがとうございますm(*-ω-)m RI",Wed Oct 04 11:35:41 +0000 2017
939517,@AmazonHelp @115817 But they didnt. Somehow @115821 system shows it as if it was picked up.,@342711 Thanks for the info. We'd like a second chance to look into this. Please contact us here: https://t.co/EKXRLsnxJu ^GG,Fri Oct 13 23:40:11 +0000 2017
1046077,@AmazonHelp No help from amazon so far.,"@366916 We'd like to know what went wrong, please drop in the details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^MS",Mon Oct 23 12:03:53 +0000 2017
490657,"Hi @AmazonHelp I received an email saying my order had been delivered to a neighbour,when I went to go pick it up they have no knowledge of it at all. Also there was no advice note through my door, pretty rubbish all round really!",@231877 I'm sorry to hear your order is missing. We'd like to take a look into this with you and see what's going on. Please contact us by phone here: https://t.co/JzP7hlA23B ^VS,Fri Dec 01 16:22:11 +0000 2017
1953611,記憶にないけどいつのまにかAmazonプライム会員になってる,@579978 無料体験を利用されたことはありませんか？申し込み時にご案内しているように、自動更新設定を変更しない場合、期間終了後に本会員へ移行します。https://t.co/eVU96EyVoQ 意図しない登録のご様子ですが、よろしければ特典をご活用いただけたら幸いです。https://t.co/FJh7vAncqv RI,Thu Nov 16 11:46:37 +0000 2017
2074033,"@115821 @AmazonHelp @115786 @115787 Amazon your logistics services are complete trash, the shipping information is incorrect and innacurate. It’s now 12:55am and still no xb1x",@613406 Sorry to hear that Tom. Amazon Logistics delivers until 9pm tonight. ^RS,Wed Nov 08 08:54:35 +0000 2017
1760384,"@AmazonHelp Sure. I ordered a lot of 24 of an item, and I keep being sent 1 of the item.","@529830 Thanks for confirming! Since this requires account access, please contact here: https://t.co/233GuUIPkP for a full review. ^TM",Wed Nov 08 15:08:45 +0000 2017
2863340,@AmazonHelp もちろん同一アカウントです。Amazon側では残高表示が出ますが、プライムナウのアプリ上では表示が出ません。,"@795365 何度もお手数おかけしておます。
一度アカウントのご登録状況確認し、ご案内をさせていただければと存じます。
よろしければ、下記URLよりカスタマーサービスにご連絡ください。
https://t.co/bwBU0NvYIn TY",Mon Nov 27 23:50:00 +0000 2017
1208717,"@AmazonHelp No, imagino que debo comunicarme directamente con ellos. Gracias por la recomendación de seguridad pero me va el riesgo 😜","@403795 Recomiendo contactarlos para verificar si todo está correcto, en caso de asistencia adicional estamos a tu disposición. ^AZ",Wed Oct 25 10:38:59 +0000 2017
968679,"@AmazonHelp U R required to give cashBack of Rs 50, as per your offer. It is effecting your credibility, as all others are also not got such cashBack",@349942 and we'll look into it. (2/2)^AU,Sat Oct 14 06:44:14 +0000 2017
629521,@AmazonHelp J’ai 3 commandes que j’ai passer hier matin. Toutes en prime avec « livraison garanti le 22 novembre avant 20h » elle sont même pas expédié. Cela serre à rien de proposer du prime dans ce cas 😩,@269132 Avez-vous signalé ce retard d'expéditon à notre service client pour en vérifier la cause ? ^KD,Wed Nov 22 15:32:05 +0000 2017
611196,"@115821 @115830  @AmazonHelp As a student with a dying laptop I ordered a new Dell inspirion off of your site believing in your good customer service. Instead what has happened is that I firstly received duracell batteries, and when asked for a replacement then received...",@265290 Sorry to hear about this issue. Have you contacted us here:  https://t.co/JzP7hlA23B to see what options we have available?^MI,Wed Nov 22 12:55:51 +0000 2017
2212125,@AmazonHelp Dear sir last 13 day 30 email but not solve problam...,"@523966 That's odd. I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0 and we'll get back to you soon. ^PS",Fri Nov 10 05:42:35 +0000 2017
678300,@115821 I added my amount to the amazon pay and when i tries to checkout it add more than the total money. No way find where it justify the extra amount added. I need my amazon pay balance return to my account. Tell me the way.Its just a fake way to add money to account.,@281822 Apologies you had the problem with adding money to pay balance. You may reach out to support team here: https://t.co/vlvfJr4nN9. We’ll look into it. ^SB,Sun Nov 19 09:45:09 +0000 2017
20463,"@AmazonHelp Since how much time I wait
For your action...??","@120469 Sorry about the stretch, Kaushal. Please reply to the email sent to you. Once we receive your reply, we'll check &amp; assist.^SV",Fri Oct 27 17:19:01 +0000 2017
742396,@amazonhelp this url is broken on your site: https://t.co/nL5ldDxRB2 — needed for this: https://t.co/dD4Yvm02Pb,@297514 Cab you please provide a link to the page where this button is located? We'd like to look further into it. ^WJ,Wed Oct 11 14:28:44 +0000 2017
2115530,@AmazonHelp Canada Post,@367685 Thanks for confirming! Have you tried these steps to locate your package: https://t.co/w3V3KfHfOH? ^HC,Wed Nov 08 17:15:37 +0000 2017
1751558,"I will, but I think I better shift to @115937 or @118702 cause @115821 seems not interested in supporting customers after sale and favouring seller all the time. Last time some seller sold me expired product , n still he is selling at amazon. Shame ! https://t.co/Nu97T5bxFB",@525433 Could you please confirm if you have shared your details using the secured link provided in the previous correspondence?2/2^RI,Tue Nov 07 17:56:13 +0000 2017
179931,@115850 order id 406-0875156-9923538 i cancelled it as its taking forever to come nd you guys ask for pick up from home date.. #shitamazon,@158355 I'm sorry for the inconvenience. We'd like to look into it and work on it. (1/3)^AP,Wed Oct 04 10:25:47 +0000 2017
1627795,@AmazonHelp It’s a business address. You know it closes at five.,@323707 I'm so sorry! Has your tracking been updated with a new delivery date? You can view it here: https://t.co/aaDyEz1VgE ^TK,Tue Oct 17 12:50:29 +0000 2017
410495,"@AmazonHelp I haven't ordered her, I just noticed that when buying from Warehouse Deals with 2-Day Shipping the estimate is the 16th. Is this accurate?","@178543 Yes! Our Prime 2-day shipping refers to transit time, as some items may need additional processing.  ^HC",Mon Oct 09 23:54:12 +0000 2017
1268924,"Well played @115821! blocked my account after adding 425$ bcz of address verification &amp; you guys asking me to fax my details,Seriously! https://t.co/FIXtWELTqq",@417118 Please send on the requested details via fax. You can use free fax services online.^CD,Mon Oct 16 06:11:35 +0000 2017
181309,@AmazonHelp Yes I’ve tried that. What should I do next?,@158577 We can make sure this is escalated to our Technical team. When you have time give us a call. We're available 24/7 here: https://t.co/hApLpMlfHN ^EP,Sat Nov 25 01:20:04 +0000 2017
627710,"@132703 la aptitud del repartidor(según su tienda) y la actitud de la recepcionista de la tienda en Martorell dejan mucho que desear.
De un paquete de 24 horas de @116928  se va a convertir en uno de 72horas.
Conseguirán que anulen el pedido.
La hora que es ,sin noticias https://t.co/y2tWx24r0U","@268662 Hola Fran, lamento cualquier molestia ocasionada. ¿El pedido en cuestión era gestionado por Amazon o por un vendedor independiente? ^KS",Wed Nov 22 15:11:27 +0000 2017
480488,"Hey @115821, please explain why I am paying for Prime’s 2 day shipping when I am getting 5 day shipping #Amazon https://t.co/d2STAEeAnA","@229189 Hello MJ, sorry you have not received your order. We'd like to assist! What was the delivery date provided in your order confirmation email? ^TE",Fri Dec 01 13:19:42 +0000 2017
2957042,@AmazonHelp The carrier is AMZCA,@816254 We'd like to have a member of our team look into this for you. Please provide your order and contact info here: https://t.co/0wfl81e0un ^AG,Thu Nov 30 02:03:30 +0000 2017
1264468,@AmazonHelp any update please share timeline in what time my replacement reach my home,"@416100 Once we receive the details, we will get back to you the latest by 12 hours. Appreciate your patience. ^BS",Fri Oct 27 12:39:27 +0000 2017
1623922,"@AmazonHelp @497410 Gut zu wissen, dass man solche Mails melden kann. Danke! Werde ich in Zukunft auch direkt machen.",@497411 Immer wieder gerne! ^DW,Sun Nov 05 23:28:51 +0000 2017
1755084,@AmazonHelp Just 3 days after this month will end 🤔,@528569 I understand your love for music :) It will be expanded to other devices and platforms in the future. Please stay tuned! ^BS,Mon Nov 27 02:52:52 +0000 2017
1826199,"@AmazonHelp i cald ur custmr executive,he is denying for d replacement but u can check d screen shots dat i ws assured a replacement if d ordr get cncld",@419257 We can't gain access to your account details via Twitter and help you with a resolution here. As you've confirmed providing 1/2 ^KA,Wed Oct 18 05:32:39 +0000 2017
765713,"@AmazonHelp No, I find your customer service menu on the app very confusing and can't work out how to send an email. I keep ending up on a chat with a robot that wants me to give it my phone number when I can't speak on the phone right now.",@303000 You can send us an e-mail via our website if you go to the following link:  https://t.co/JzP7hlA23B ^KI,Sat Nov 25 09:00:44 +0000 2017
2922645,Placed a Prime Now order for a few random things I needed... Literally they used this huge bag for this one sheet of stickers. Amazon is so wasteful. https://t.co/XWiaSi0nqG,@808817 We strive to improve. Please provide more detailed feedback here: https://t.co/9QXcxpa4i6 ^BA,Wed Nov 29 01:47:04 +0000 2017
2431121,"@AmazonHelp La capture d'écran suivante provient de Firefox (les précédentes provenaient de Chrome), on dirait que c'est un design différent qui est appliqué sous Chrome (voir la couleur du titre et le design du bouton) https://t.co/d8K18vlCcb",@697863 Il s'agit bien d'un souci d'affichage du navigateur et non une erreur graphique sur le site. Merci quand même de nous l'avoir signalé. ^MH,Tue Nov 14 21:11:22 +0000 2017
